timestamp,device,action,src_ip,src_zone,dest_ip,dest_zone,dest_port,protocol,rule_id,bytes,message
2026-08-16 14:40:39,STREAMNET-FW01,ALLOW,10.0.10.57,employee,10.0.20.10,server,443,TCP,101,34419,Approved HTTPS traffic
2026-08-16 14:40:39,STREAMNET-FW01,ALLOW,10.0.10.30,employee,10.0.20.10,server,443,TCP,101,36100,Approved HTTPS traffic
2026-08-16 14:40:39,STREAMNET-FW01,ALLOW,10.0.10.46,employee,10.0.20.10,server,443,TCP,101,46260,Approved HTTPS traffic
2026-08-16 14:42:39,STREAMNET-FW01,ALLOW,10.0.10.50,employee,10.0.20.10,server,443,TCP,101,40228,Approved HTTPS traffic
2026-08-16 14:42:39,STREAMNET-FW01,ALLOW,10.0.10.44,employee,10.0.20.10,server,443,TCP,101,32327,Approved HTTPS traffic
2026-08-16 14:43:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.10,server,443,TCP,101,12043,Approved HTTPS traffic
2026-08-16 14:44:39,STREAMNET-FW01,ALLOW,10.0.10.21,employee,10.0.20.53,server,53,UDP,102,6951,Approved DNS traffic
2026-08-16 14:48:39,STREAMNET-FW01,ALLOW,10.0.10.28,employee,10.0.20.10,server,443,TCP,101,8852,Approved HTTPS traffic
2026-08-16 14:48:39,STREAMNET-FW01,ALLOW,10.0.10.36,employee,10.0.20.10,server,443,TCP,101,38509,Approved HTTPS traffic
2026-08-16 14:52:39,STREAMNET-FW01,ALLOW,10.0.10.74,employee,10.0.20.10,server,443,TCP,101,36405,Approved HTTPS traffic
2026-08-16 14:52:39,STREAMNET-FW01,DENY,198.51.100.112,internet,10.0.20.10,server,22,TCP,201,45464,External SSH attempt blocked
2026-08-16 14:53:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.10,server,443,TCP,101,8021,Approved HTTPS traffic
2026-08-16 14:55:39,STREAMNET-FW01,ALLOW,10.0.10.55,employee,10.0.20.10,server,443,TCP,101,27441,Approved HTTPS traffic
2026-08-16 14:55:39,STREAMNET-FW01,ALLOW,10.0.10.50,admin,10.0.20.10,server,22,TCP,103,47755,Approved administrator SSH
2026-08-16 14:57:39,STREAMNET-FW01,DENY,198.51.100.199,internet,10.0.20.10,server,22,TCP,201,34977,External SSH attempt blocked
2026-08-16 14:58:39,STREAMNET-FW01,ALLOW,10.0.10.34,employee,10.0.20.10,server,443,TCP,101,44076,Approved HTTPS traffic
2026-08-16 14:59:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.10,server,443,TCP,101,14946,Approved HTTPS traffic
2026-08-16 15:03:39,STREAMNET-FW01,ALLOW,10.0.10.44,employee,10.0.20.53,server,53,UDP,102,32121,Approved DNS traffic
2026-08-16 15:03:39,STREAMNET-FW01,ALLOW,10.0.10.51,employee,10.0.20.53,server,53,UDP,102,12010,Approved DNS traffic
2026-08-16 15:04:39,STREAMNET-FW01,ALLOW,10.0.10.68,employee,10.0.20.10,server,443,TCP,101,41772,Approved HTTPS traffic
2026-08-16 15:06:39,STREAMNET-FW01,ALLOW,10.0.10.32,employee,10.0.20.10,server,443,TCP,101,2124,Approved HTTPS traffic
2026-08-16 15:08:39,STREAMNET-FW01,ALLOW,10.0.10.50,admin,10.0.20.10,server,22,TCP,103,23673,Approved administrator SSH
2026-08-16 15:11:39,STREAMNET-FW01,ALLOW,10.0.10.63,employee,10.0.20.10,server,443,TCP,101,22184,Approved HTTPS traffic
2026-08-16 15:11:39,STREAMNET-FW01,DENY,198.51.100.167,internet,10.0.20.10,server,22,TCP,201,18833,External SSH attempt blocked
2026-08-16 15:12:39,STREAMNET-FW01,ALLOW,10.0.10.40,employee,10.0.20.10,server,443,TCP,101,32519,Approved HTTPS traffic
2026-08-16 15:13:39,STREAMNET-FW01,ALLOW,10.0.10.48,employee,10.0.20.10,server,443,TCP,101,36409,Approved HTTPS traffic
2026-08-16 15:18:39,STREAMNET-FW01,ALLOW,10.0.10.50,employee,10.0.20.10,server,443,TCP,101,18046,Approved HTTPS traffic
2026-08-16 15:19:39,STREAMNET-FW01,ALLOW,10.0.10.73,employee,10.0.20.10,server,443,TCP,101,16489,Approved HTTPS traffic
2026-08-16 15:20:39,STREAMNET-FW01,ALLOW,10.0.10.34,employee,10.0.20.10,server,443,TCP,101,22012,Approved HTTPS traffic
2026-08-16 15:22:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.10,server,443,TCP,101,47359,Approved HTTPS traffic
2026-08-16 15:23:39,STREAMNET-FW01,ALLOW,10.0.10.73,employee,10.0.20.10,server,443,TCP,101,42629,Approved HTTPS traffic
2026-08-16 15:24:39,STREAMNET-FW01,ALLOW,10.0.10.21,employee,10.0.20.53,server,53,UDP,102,1412,Approved DNS traffic
2026-08-16 15:25:39,STREAMNET-FW01,ALLOW,10.0.10.13,employee,10.0.20.10,server,443,TCP,101,39290,Approved HTTPS traffic
2026-08-16 15:29:39,STREAMNET-FW01,ALLOW,10.0.10.48,employee,10.0.20.10,server,443,TCP,101,27960,Approved HTTPS traffic
2026-08-16 15:30:39,STREAMNET-FW01,ALLOW,10.0.10.13,employee,10.0.20.10,server,443,TCP,101,22528,Approved HTTPS traffic
2026-08-16 15:34:39,STREAMNET-FW01,ALLOW,10.0.10.18,employee,10.0.20.10,server,443,TCP,101,25509,Approved HTTPS traffic
2026-08-16 15:35:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.53,server,53,UDP,102,32167,Approved DNS traffic
2026-08-16 15:37:39,STREAMNET-FW01,ALLOW,10.0.10.23,employee,10.0.20.10,server,443,TCP,101,3037,Approved HTTPS traffic
2026-08-16 15:38:39,STREAMNET-FW01,ALLOW,10.0.10.70,employee,10.0.20.53,server,53,UDP,102,25802,Approved DNS traffic
2026-08-16 15:45:39,STREAMNET-FW01,ALLOW,10.0.10.55,employee,10.0.20.53,server,53,UDP,102,28725,Approved DNS traffic
2026-08-16 15:45:39,STREAMNET-FW01,ALLOW,203.0.113.75,internet,10.0.20.10,server,22,TCP,999,10503,External SSH allowed by temporary rule
2026-08-16 15:47:39,STREAMNET-FW01,ALLOW,203.0.113.199,internet,10.0.20.10,server,22,TCP,999,9027,External SSH allowed by temporary rule
2026-08-16 15:49:39,STREAMNET-FW01,DENY,198.51.100.126,internet,10.0.20.10,server,22,TCP,201,44440,External SSH attempt blocked
2026-08-16 15:50:39,STREAMNET-FW01,ALLOW,10.0.10.41,employee,10.0.20.10,server,443,TCP,101,19176,Approved HTTPS traffic
2026-08-16 15:51:39,STREAMNET-FW01,ALLOW,10.0.10.42,employee,10.0.20.10,server,443,TCP,101,11496,Approved HTTPS traffic
2026-08-16 15:51:39,STREAMNET-FW01,ALLOW,10.0.10.68,employee,10.0.20.53,server,53,UDP,102,44594,Approved DNS traffic
2026-08-16 15:52:39,STREAMNET-FW01,DENY,198.51.100.185,internet,10.0.20.10,server,22,TCP,201,36182,External SSH attempt blocked
2026-08-16 15:56:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.10,server,443,TCP,101,28765,Approved HTTPS traffic
2026-08-16 15:57:39,STREAMNET-FW01,DENY,198.51.100.70,internet,10.0.20.10,server,22,TCP,201,7011,External SSH attempt blocked
2026-08-16 15:58:39,STREAMNET-FW01,DENY,198.51.100.124,internet,10.0.20.10,server,22,TCP,201,34135,External SSH attempt blocked
2026-08-16 15:59:39,STREAMNET-FW01,ALLOW,10.0.10.39,employee,10.0.20.10,server,443,TCP,101,12259,Approved HTTPS traffic
2026-08-16 16:01:39,STREAMNET-FW01,ALLOW,10.0.10.22,employee,10.0.20.10,server,443,TCP,101,23041,Approved HTTPS traffic
2026-08-16 16:01:39,STREAMNET-FW01,DENY,198.51.100.175,internet,10.0.20.10,server,22,TCP,201,4468,External SSH attempt blocked
2026-08-16 16:02:39,STREAMNET-FW01,ALLOW,10.0.10.15,employee,10.0.20.10,server,443,TCP,101,14267,Approved HTTPS traffic
2026-08-16 16:08:39,STREAMNET-FW01,ALLOW,10.0.10.50,admin,10.0.20.10,server,22,TCP,103,7289,Approved administrator SSH
2026-08-16 16:10:39,STREAMNET-FW01,ALLOW,10.0.10.68,employee,10.0.20.10,server,443,TCP,101,20500,Approved HTTPS traffic
2026-08-16 16:11:39,STREAMNET-FW01,ALLOW,10.0.10.26,employee,10.0.20.10,server,443,TCP,101,5008,Approved HTTPS traffic
2026-08-16 16:15:39,STREAMNET-FW01,ALLOW,10.0.10.65,employee,10.0.20.10,server,443,TCP,101,48245,Approved HTTPS traffic
2026-08-16 16:15:39,STREAMNET-FW01,ALLOW,10.0.10.66,employee,10.0.20.53,server,53,UDP,102,39007,Approved DNS traffic
2026-08-16 16:16:39,STREAMNET-FW01,ALLOW,10.0.10.77,employee,10.0.20.10,server,443,TCP,101,28385,Approved HTTPS traffic
2026-08-16 16:20:39,STREAMNET-FW01,ALLOW,10.0.10.64,employee,10.0.20.10,server,443,TCP,101,18710,Approved HTTPS traffic
2026-08-16 16:20:39,STREAMNET-FW01,ALLOW,10.0.10.43,employee,10.0.20.10,server,443,TCP,101,18827,Approved HTTPS traffic
2026-08-16 16:20:39,STREAMNET-FW01,ALLOW,10.0.10.66,employee,10.0.20.10,server,443,TCP,101,12582,Approved HTTPS traffic
2026-08-16 16:20:39,STREAMNET-FW01,ALLOW,10.0.10.63,employee,10.0.20.53,server,53,UDP,102,33775,Approved DNS traffic
2026-08-16 16:22:39,STREAMNET-FW01,ALLOW,10.0.10.43,employee,10.0.20.53,server,53,UDP,102,41345,Approved DNS traffic
2026-08-16 16:24:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.10,server,443,TCP,101,2380,Approved HTTPS traffic
2026-08-16 16:25:39,STREAMNET-FW01,ALLOW,10.0.10.44,employee,10.0.20.10,server,443,TCP,101,21452,Approved HTTPS traffic
2026-08-16 16:27:39,STREAMNET-FW01,ALLOW,10.0.10.10,employee,10.0.20.10,server,443,TCP,101,9073,Approved HTTPS traffic
2026-08-16 16:27:39,STREAMNET-FW01,ALLOW,10.0.10.62,employee,10.0.20.10,server,443,TCP,101,21540,Approved HTTPS traffic
2026-08-16 16:27:39,STREAMNET-FW01,DENY,198.51.100.22,internet,10.0.20.10,server,22,TCP,201,16462,External SSH attempt blocked
2026-08-16 16:28:39,STREAMNET-FW01,ALLOW,10.0.10.32,employee,10.0.20.10,server,443,TCP,101,27482,Approved HTTPS traffic
2026-08-16 16:30:39,STREAMNET-FW01,ALLOW,10.0.10.14,employee,10.0.20.10,server,443,TCP,101,5143,Approved HTTPS traffic
2026-08-16 16:30:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.10,server,443,TCP,101,23556,Approved HTTPS traffic
2026-08-16 16:33:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.10,server,443,TCP,101,14371,Approved HTTPS traffic
2026-08-16 16:34:39,STREAMNET-FW01,ALLOW,10.0.10.62,employee,10.0.20.10,server,443,TCP,101,26871,Approved HTTPS traffic
2026-08-16 16:34:39,STREAMNET-FW01,ALLOW,10.0.10.68,employee,10.0.20.10,server,443,TCP,101,22618,Approved HTTPS traffic
2026-08-16 16:36:39,STREAMNET-FW01,ALLOW,10.0.10.73,employee,10.0.20.10,server,443,TCP,101,12417,Approved HTTPS traffic
2026-08-16 16:36:39,STREAMNET-FW01,DENY,198.51.100.150,internet,10.0.20.10,server,22,TCP,201,25462,External SSH attempt blocked
2026-08-16 16:38:39,STREAMNET-FW01,ALLOW,10.0.10.65,employee,10.0.20.10,server,443,TCP,101,40064,Approved HTTPS traffic
2026-08-16 16:43:39,STREAMNET-FW01,ALLOW,10.0.10.15,employee,10.0.20.53,server,53,UDP,102,49304,Approved DNS traffic
2026-08-16 16:44:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.53,server,53,UDP,102,41577,Approved DNS traffic
2026-08-16 16:45:39,STREAMNET-FW01,ALLOW,10.0.10.76,employee,10.0.20.10,server,443,TCP,101,17589,Approved HTTPS traffic
2026-08-16 16:45:39,STREAMNET-FW01,ALLOW,10.0.10.34,employee,10.0.20.10,server,443,TCP,101,8335,Approved HTTPS traffic
2026-08-16 16:46:39,STREAMNET-FW01,ALLOW,10.0.10.21,employee,10.0.20.10,server,443,TCP,101,17041,Approved HTTPS traffic
2026-08-16 16:48:39,STREAMNET-FW01,ALLOW,203.0.113.119,internet,10.0.20.10,server,22,TCP,999,44088,External SSH allowed by temporary rule
2026-08-16 16:49:39,STREAMNET-FW01,ALLOW,10.0.10.35,employee,10.0.20.10,server,443,TCP,101,26648,Approved HTTPS traffic
2026-08-16 16:52:39,STREAMNET-FW01,ALLOW,10.0.10.15,employee,10.0.20.53,server,53,UDP,102,29389,Approved DNS traffic
2026-08-16 16:53:39,STREAMNET-FW01,ALLOW,10.0.10.15,employee,10.0.20.10,server,443,TCP,101,24397,Approved HTTPS traffic
2026-08-16 16:54:39,STREAMNET-FW01,ALLOW,10.0.10.56,employee,10.0.20.10,server,443,TCP,101,16192,Approved HTTPS traffic
2026-08-16 16:56:39,STREAMNET-FW01,ALLOW,10.0.10.64,employee,10.0.20.10,server,443,TCP,101,37765,Approved HTTPS traffic
2026-08-16 16:57:39,STREAMNET-FW01,ALLOW,10.0.10.10,employee,10.0.20.10,server,443,TCP,101,19303,Approved HTTPS traffic
2026-08-16 16:57:39,STREAMNET-FW01,ALLOW,10.0.10.14,employee,10.0.20.53,server,53,UDP,102,32784,Approved DNS traffic
2026-08-16 17:02:39,STREAMNET-FW01,ALLOW,10.0.10.80,employee,10.0.20.10,server,443,TCP,101,43975,Approved HTTPS traffic
2026-08-16 17:06:39,STREAMNET-FW01,ALLOW,10.0.10.71,employee,10.0.20.53,server,53,UDP,102,49426,Approved DNS traffic
2026-08-16 17:07:39,STREAMNET-FW01,ALLOW,10.0.10.21,employee,10.0.20.10,server,443,TCP,101,15022,Approved HTTPS traffic
2026-08-16 17:08:39,STREAMNET-FW01,ALLOW,10.0.10.24,employee,10.0.20.10,server,443,TCP,101,28992,Approved HTTPS traffic
2026-08-16 17:10:39,STREAMNET-FW01,ALLOW,10.0.10.70,employee,10.0.20.10,server,443,TCP,101,2639,Approved HTTPS traffic
2026-08-16 17:12:39,STREAMNET-FW01,ALLOW,10.0.10.39,employee,10.0.20.10,server,443,TCP,101,5729,Approved HTTPS traffic
2026-08-16 17:13:39,STREAMNET-FW01,ALLOW,10.0.10.39,employee,10.0.20.10,server,443,TCP,101,46831,Approved HTTPS traffic
2026-08-16 17:15:39,STREAMNET-FW01,ALLOW,10.0.10.73,employee,10.0.20.53,server,53,UDP,102,15581,Approved DNS traffic
2026-08-16 17:16:39,STREAMNET-FW01,ALLOW,10.0.10.19,employee,10.0.20.10,server,443,TCP,101,15867,Approved HTTPS traffic
2026-08-16 17:23:39,STREAMNET-FW01,ALLOW,10.0.10.33,employee,10.0.20.10,server,443,TCP,101,30818,Approved HTTPS traffic
2026-08-16 17:24:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.10,server,443,TCP,101,49783,Approved HTTPS traffic
2026-08-16 17:25:39,STREAMNET-FW01,ALLOW,10.0.10.64,employee,10.0.20.10,server,443,TCP,101,3389,Approved HTTPS traffic
2026-08-16 17:25:39,STREAMNET-FW01,ALLOW,10.0.10.71,employee,10.0.20.10,server,443,TCP,101,47986,Approved HTTPS traffic
2026-08-16 17:25:39,STREAMNET-FW01,DENY,198.51.100.10,internet,10.0.20.10,server,22,TCP,201,9982,External SSH attempt blocked
2026-08-16 17:26:39,STREAMNET-FW01,DENY,198.51.100.111,internet,10.0.20.10,server,22,TCP,201,12939,External SSH attempt blocked
2026-08-16 17:27:39,STREAMNET-FW01,ALLOW,10.0.10.40,employee,10.0.20.10,server,443,TCP,101,29327,Approved HTTPS traffic
2026-08-16 17:27:39,STREAMNET-FW01,ALLOW,10.0.10.60,employee,10.0.20.53,server,53,UDP,102,1030,Approved DNS traffic
2026-08-16 17:30:39,STREAMNET-FW01,ALLOW,10.0.10.61,employee,10.0.20.10,server,443,TCP,101,33298,Approved HTTPS traffic
2026-08-16 17:31:39,STREAMNET-FW01,ALLOW,10.0.10.68,employee,10.0.20.10,server,443,TCP,101,20594,Approved HTTPS traffic
2026-08-16 17:32:39,STREAMNET-FW01,ALLOW,10.0.10.58,employee,10.0.20.10,server,443,TCP,101,42443,Approved HTTPS traffic
2026-08-16 17:35:39,STREAMNET-FW01,ALLOW,10.0.10.41,employee,10.0.20.10,server,443,TCP,101,10933,Approved HTTPS traffic
2026-08-16 17:36:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.10,server,443,TCP,101,9821,Approved HTTPS traffic
2026-08-16 17:38:39,STREAMNET-FW01,ALLOW,10.0.10.37,employee,10.0.20.10,server,443,TCP,101,43781,Approved HTTPS traffic
2026-08-16 17:39:39,STREAMNET-FW01,ALLOW,10.0.10.78,employee,10.0.20.10,server,443,TCP,101,49456,Approved HTTPS traffic
2026-08-16 17:48:39,STREAMNET-FW01,ALLOW,10.0.10.34,employee,10.0.20.10,server,443,TCP,101,3408,Approved HTTPS traffic
2026-08-16 17:50:39,STREAMNET-FW01,ALLOW,10.0.10.63,employee,10.0.20.10,server,443,TCP,101,5867,Approved HTTPS traffic
2026-08-16 17:50:39,STREAMNET-FW01,ALLOW,10.0.10.16,employee,10.0.20.10,server,443,TCP,101,31808,Approved HTTPS traffic
2026-08-16 17:56:39,STREAMNET-FW01,ALLOW,10.0.10.27,employee,10.0.20.10,server,443,TCP,101,49323,Approved HTTPS traffic
2026-08-16 17:57:39,STREAMNET-FW01,ALLOW,10.0.10.51,employee,10.0.20.10,server,443,TCP,101,6179,Approved HTTPS traffic
2026-08-16 17:58:39,STREAMNET-FW01,ALLOW,10.0.10.45,employee,10.0.20.10,server,443,TCP,101,15128,Approved HTTPS traffic
2026-08-16 17:58:39,STREAMNET-FW01,ALLOW,10.0.10.28,employee,10.0.20.53,server,53,UDP,102,35310,Approved DNS traffic
2026-08-16 17:59:39,STREAMNET-FW01,ALLOW,10.0.10.70,employee,10.0.20.53,server,53,UDP,102,30435,Approved DNS traffic
2026-08-16 18:00:39,STREAMNET-FW01,ALLOW,10.0.10.70,employee,10.0.20.10,server,443,TCP,101,31496,Approved HTTPS traffic
2026-08-16 18:02:39,STREAMNET-FW01,ALLOW,10.0.10.17,employee,10.0.20.10,server,443,TCP,101,37682,Approved HTTPS traffic
2026-08-16 18:04:39,STREAMNET-FW01,ALLOW,10.0.10.50,employee,10.0.20.10,server,443,TCP,101,17907,Approved HTTPS traffic
2026-08-16 18:04:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.10,server,443,TCP,101,8772,Approved HTTPS traffic
2026-08-16 18:05:39,STREAMNET-FW01,ALLOW,10.0.10.75,employee,10.0.20.10,server,443,TCP,101,18750,Approved HTTPS traffic
2026-08-16 18:05:39,STREAMNET-FW01,DENY,198.51.100.101,internet,10.0.20.10,server,22,TCP,201,39091,External SSH attempt blocked
2026-08-16 18:06:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.10,server,443,TCP,101,11149,Approved HTTPS traffic
2026-08-16 18:06:39,STREAMNET-FW01,ALLOW,10.0.10.23,employee,10.0.20.53,server,53,UDP,102,25493,Approved DNS traffic
2026-08-16 18:08:39,STREAMNET-FW01,ALLOW,10.0.10.18,employee,10.0.20.53,server,53,UDP,102,41863,Approved DNS traffic
2026-08-16 18:09:39,STREAMNET-FW01,ALLOW,10.0.10.59,employee,10.0.20.53,server,53,UDP,102,27420,Approved DNS traffic
2026-08-16 18:11:39,STREAMNET-FW01,ALLOW,10.0.10.28,employee,10.0.20.53,server,53,UDP,102,30721,Approved DNS traffic
2026-08-16 18:12:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.10,server,443,TCP,101,25602,Approved HTTPS traffic
2026-08-16 18:12:39,STREAMNET-FW01,ALLOW,10.0.10.42,employee,10.0.20.10,server,443,TCP,101,8407,Approved HTTPS traffic
2026-08-16 18:14:39,STREAMNET-FW01,ALLOW,10.0.10.17,employee,10.0.20.10,server,443,TCP,101,2603,Approved HTTPS traffic
2026-08-16 18:14:39,STREAMNET-FW01,ALLOW,10.0.10.17,employee,10.0.20.10,server,443,TCP,101,4917,Approved HTTPS traffic
2026-08-16 18:15:39,STREAMNET-FW01,ALLOW,203.0.113.125,internet,10.0.20.10,server,22,TCP,999,27619,External SSH allowed by temporary rule
2026-08-16 18:16:39,STREAMNET-FW01,ALLOW,10.0.10.46,employee,10.0.20.53,server,53,UDP,102,49440,Approved DNS traffic
2026-08-16 18:18:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.10,server,443,TCP,101,42943,Approved HTTPS traffic
2026-08-16 18:20:39,STREAMNET-FW01,ALLOW,10.0.10.39,employee,10.0.20.10,server,443,TCP,101,2050,Approved HTTPS traffic
2026-08-16 18:21:39,STREAMNET-FW01,ALLOW,10.0.10.70,employee,10.0.20.10,server,443,TCP,101,13579,Approved HTTPS traffic
2026-08-16 18:22:39,STREAMNET-FW01,DENY,198.51.100.138,internet,10.0.20.10,server,22,TCP,201,40811,External SSH attempt blocked
2026-08-16 18:24:39,STREAMNET-FW01,ALLOW,10.0.10.56,employee,10.0.20.10,server,443,TCP,101,9565,Approved HTTPS traffic
2026-08-16 18:24:39,STREAMNET-FW01,ALLOW,10.0.10.55,employee,10.0.20.53,server,53,UDP,102,42221,Approved DNS traffic
2026-08-16 18:25:39,STREAMNET-FW01,ALLOW,10.0.10.21,employee,10.0.20.10,server,443,TCP,101,15747,Approved HTTPS traffic
2026-08-16 18:26:39,STREAMNET-FW01,ALLOW,10.0.10.47,employee,10.0.20.10,server,443,TCP,101,4332,Approved HTTPS traffic
2026-08-16 18:27:39,STREAMNET-FW01,ALLOW,10.0.10.34,employee,10.0.20.10,server,443,TCP,101,48905,Approved HTTPS traffic
2026-08-16 18:27:39,STREAMNET-FW01,DENY,198.51.100.160,internet,10.0.20.10,server,22,TCP,201,15769,External SSH attempt blocked
2026-08-16 18:28:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.10,server,443,TCP,101,22559,Approved HTTPS traffic
2026-08-16 18:28:39,STREAMNET-FW01,ALLOW,203.0.113.151,internet,10.0.20.10,server,22,TCP,999,28685,External SSH allowed by temporary rule
2026-08-16 18:29:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,35839,Approved HTTPS traffic
2026-08-16 18:29:39,STREAMNET-FW01,ALLOW,10.0.10.29,employee,10.0.20.10,server,443,TCP,101,4709,Approved HTTPS traffic
2026-08-16 18:31:39,STREAMNET-FW01,ALLOW,10.0.10.50,employee,10.0.20.10,server,443,TCP,101,43454,Approved HTTPS traffic
2026-08-16 18:31:39,STREAMNET-FW01,ALLOW,10.0.10.72,employee,10.0.20.10,server,443,TCP,101,23753,Approved HTTPS traffic
2026-08-16 18:31:39,STREAMNET-FW01,DENY,198.51.100.179,internet,10.0.20.10,server,22,TCP,201,42554,External SSH attempt blocked
2026-08-16 18:31:39,STREAMNET-FW01,ALLOW,10.0.10.50,admin,10.0.20.10,server,22,TCP,103,10640,Approved administrator SSH
2026-08-16 18:32:39,STREAMNET-FW01,ALLOW,10.0.10.18,employee,10.0.20.10,server,443,TCP,101,37670,Approved HTTPS traffic
2026-08-16 18:32:39,STREAMNET-FW01,ALLOW,10.0.10.64,employee,10.0.20.10,server,443,TCP,101,35843,Approved HTTPS traffic
2026-08-16 18:34:39,STREAMNET-FW01,ALLOW,10.0.10.55,employee,10.0.20.10,server,443,TCP,101,44420,Approved HTTPS traffic
2026-08-16 18:36:39,STREAMNET-FW01,ALLOW,10.0.10.22,employee,10.0.20.10,server,443,TCP,101,41493,Approved HTTPS traffic
2026-08-16 18:37:39,STREAMNET-FW01,ALLOW,10.0.10.17,employee,10.0.20.10,server,443,TCP,101,28034,Approved HTTPS traffic
2026-08-16 18:40:39,STREAMNET-FW01,ALLOW,10.0.10.53,employee,10.0.20.10,server,443,TCP,101,45555,Approved HTTPS traffic
2026-08-16 18:45:39,STREAMNET-FW01,ALLOW,10.0.10.38,employee,10.0.20.10,server,443,TCP,101,10156,Approved HTTPS traffic
2026-08-16 18:50:39,STREAMNET-FW01,ALLOW,10.0.10.22,employee,10.0.20.10,server,443,TCP,101,19914,Approved HTTPS traffic
2026-08-16 18:53:39,STREAMNET-FW01,ALLOW,10.0.10.76,employee,10.0.20.10,server,443,TCP,101,6110,Approved HTTPS traffic
2026-08-16 18:54:39,STREAMNET-FW01,ALLOW,10.0.10.62,employee,10.0.20.10,server,443,TCP,101,6681,Approved HTTPS traffic
2026-08-16 18:54:39,STREAMNET-FW01,ALLOW,10.0.10.34,employee,10.0.20.10,server,443,TCP,101,35646,Approved HTTPS traffic
2026-08-16 18:56:39,STREAMNET-FW01,ALLOW,10.0.10.16,employee,10.0.20.10,server,443,TCP,101,34476,Approved HTTPS traffic
2026-08-16 18:58:39,STREAMNET-FW01,ALLOW,10.0.10.20,employee,10.0.20.10,server,443,TCP,101,4990,Approved HTTPS traffic
2026-08-16 19:03:39,STREAMNET-FW01,ALLOW,10.0.10.45,employee,10.0.20.10,server,443,TCP,101,38860,Approved HTTPS traffic
2026-08-16 19:06:39,STREAMNET-FW01,ALLOW,10.0.10.43,employee,10.0.20.10,server,443,TCP,101,38549,Approved HTTPS traffic
2026-08-16 19:08:39,STREAMNET-FW01,ALLOW,10.0.10.38,employee,10.0.20.10,server,443,TCP,101,46107,Approved HTTPS traffic
2026-08-16 19:09:39,STREAMNET-FW01,ALLOW,10.0.10.15,employee,10.0.20.10,server,443,TCP,101,31334,Approved HTTPS traffic
2026-08-16 19:14:39,STREAMNET-FW01,ALLOW,10.0.10.33,employee,10.0.20.53,server,53,UDP,102,11973,Approved DNS traffic
2026-08-16 19:18:39,STREAMNET-FW01,ALLOW,10.0.10.40,employee,10.0.20.10,server,443,TCP,101,27134,Approved HTTPS traffic
2026-08-16 19:19:39,STREAMNET-FW01,ALLOW,10.0.10.61,employee,10.0.20.10,server,443,TCP,101,31130,Approved HTTPS traffic
2026-08-16 19:20:39,STREAMNET-FW01,ALLOW,10.0.10.44,employee,10.0.20.53,server,53,UDP,102,17340,Approved DNS traffic
2026-08-16 19:21:39,STREAMNET-FW01,ALLOW,10.0.10.41,employee,10.0.20.10,server,443,TCP,101,30794,Approved HTTPS traffic
2026-08-16 19:21:39,STREAMNET-FW01,ALLOW,10.0.10.24,employee,10.0.20.10,server,443,TCP,101,20884,Approved HTTPS traffic
2026-08-16 19:22:39,STREAMNET-FW01,ALLOW,10.0.10.56,employee,10.0.20.10,server,443,TCP,101,24760,Approved HTTPS traffic
2026-08-16 19:23:39,STREAMNET-FW01,ALLOW,10.0.10.43,employee,10.0.20.10,server,443,TCP,101,49077,Approved HTTPS traffic
2026-08-16 19:24:39,STREAMNET-FW01,ALLOW,10.0.10.23,employee,10.0.20.10,server,443,TCP,101,22114,Approved HTTPS traffic
2026-08-16 19:25:39,STREAMNET-FW01,ALLOW,10.0.10.10,employee,10.0.20.10,server,443,TCP,101,46253,Approved HTTPS traffic
2026-08-16 19:26:39,STREAMNET-FW01,ALLOW,10.0.10.67,employee,10.0.20.10,server,443,TCP,101,49236,Approved HTTPS traffic
2026-08-16 19:26:39,STREAMNET-FW01,ALLOW,10.0.10.40,employee,10.0.20.10,server,443,TCP,101,20865,Approved HTTPS traffic
2026-08-16 19:27:39,STREAMNET-FW01,ALLOW,10.0.10.79,employee,10.0.20.53,server,53,UDP,102,5340,Approved DNS traffic
